"782","1319","","","","","Durham","Durham","York","England","54.7761","-1.5733","","Diocesan","Lewis de Beaumont","","","","","","Latin","","","","","","","Wilkins, II, 495-497","","https://books.google.com/books?id=FRtUAAAAcAAJ","","GoogleBooksData Capture","","Reviewed ","",""
"783","1347","","","","","Bath","Bath and Wells","Canterbury","England","51.38","-2.36","","Diocesan","Ralph of Shrewsbury","","1329","1363","","","Latin","","","","","","","Wilkins II, 735-738","","https://books.google.com/books?id=FRtUAAAAcAAJ","","GoogleBooksData Capture","","Reviewed ","",""
"784","1301","","","","","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","","","","","","","Latin","","","","","Paris BnF lat 1613, fol 49v-50r","Vatican BAV Vat Lat 9868, f. 283rv (partial)","","","[MF 2267] [R 62981] [downloaded from BnF]","","Digital MS","","Completed","Avril, Bourges, 402: According to lost manuscript of Carcassonne diocesan statutes, described by A. Mahul in Cartulaire et archives, t. v. pp. 535-536, Pierre de Rochefort issued diocesan statutes in 1301, 1303, 1307, 1309, 1310, 1311, 1312, 1313, 1314, 1315, 1316, 1318, 1319, 1320, 1321-he was not especially unnusual in this regard, as far as Carcassonne bishops went; between 1294-1352, some 31 years saw the promulgation of synodal statutes",""
"785","1315","","","","","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","","","","","","","Latin","","","","","Paris BnF lat 1613, fols. 63v-66","BAV Vat Lat 9868, ff. 274v-275v (partial)","","","[MF 2267] [R 62981] [downloaded from BnF]","","Digital MS","","Completed","",""
"786","1311","","","Yes","after 1311","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","","","","","","","Latin","","","","","Paris BnF lat 1613, fols 75-77v","BAV Vat Lat 9868, f. 278v-279v (partial)","","","[MF 2267] [R 62981] [downloaded from BnF]","","Digital MS","","Completed","",""
"788","1303","","","","","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","","","","","","","Latin","","","","","Paris BnF lat 1613, fol 51v-53r","Vatican BAV Vat Lat 9868, f. 283rv (partial)","","","[MF 2267] [R 62981] [downloaded from BnF]","","Digital MS","","Completed","",""
"789","1360","","","Yes","1356x1361","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","Geoffroi de Vayrols","","","","","","Latin","","","","","Paris BnF lat 1613, fols 86r-87r","","","","[MF 2267] [R 62981] [downloaded from BnF]","","Digital MS","","Completed","",""
"801","1261","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 72-75","","","","Hard Copy Scan","Yes","Completed","",""
"802","1262","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 82-85","","","","Hard Copy Scan","Yes","Completed","",""
"803","1263","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 84-87","","","","Hard Copy Scan","Yes","Completed","",""
"804","1264","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 86-87","","","","Hard Copy Scan","Yes","Completed","",""
"805","1265","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 92-95","","","","Hard Copy Scan","Yes","Completed","",""
"806","1266","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 94-97","","","","Hard Copy Scan","Yes","Completed","",""
"807","1269","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 96-99","","","","Hard Copy Scan","Yes","Completed","",""
"808","1269","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 98-101","","","","Hard Copy Scan","Yes","Completed","",""
"809","1270","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 102-105","","","","Hard Copy Scan","Yes","Completed","",""
"810","1270","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 104-107","","","","Hard Copy Scan","Yes","Completed","",""
"811","1271","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 106-109","","","","Hard Copy Scan","Yes","Completed","",""
"812","1272","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 108-113","","","","Hard Copy Scan","Yes","Completed","",""
"813","1272","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 112-117","","","","Hard Copy Scan","Yes","Completed","",""
"814","1273","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 116-19","","","","Hard Copy Scan","Yes","Completed","",""
"815","1274","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 118-121","","","","Hard Copy Scan","Yes","Completed","",""
"816","1275","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 126-129","","","","Hard Copy Scan","Yes","Completed","",""
"817","1276","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 128-29","","","","Hard Copy Scan","Yes","Completed","",""
"818","1276","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 130-133","","","","Hard Copy Scan","Yes","Completed","",""
"819","1277","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 132-37","","","","Hard Copy Scan","Yes","Completed","",""
"820","1281","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 136-41","","","","Hard Copy Scan","Yes","Completed","",""
"821","1282","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 140-47","","","","Hard Copy Scan","Yes","Completed","",""
"822","1282","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Nicolas Gellent","Nicholaus Gelant","1260","1291","","","Latin","","","","","","","Avril, Statuts, III, 146-49","","","","Hard Copy Scan","Yes","Completed","",""
"823","1291","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 151-153","","","","Hard Copy Scan","Yes","Completed","",""
"824","1292","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 152-55","","","","Hard Copy Scan","Yes","Completed","",""
"825","1292","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 154-59","","","","Hard Copy Scan","Yes","Completed","",""
"826","1293","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 158-65","","","","Hard Copy Scan","Yes","Completed","",""
"827","1293","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 164-69","","","","Hard Copy Scan","Yes","Completed","",""
"828","1294","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 168-75","","","","Hard Copy Scan","Yes","Completed","",""
"829","1295","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 182-87","","","","Hard Copy Scan","Yes","Completed","",""
"830","1298","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 186-95","","","","Hard Copy Scan","Yes","Completed","",""
"831","1298","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 194-99","","","","Hard Copy Scan","Yes","Completed","",""
"832","1299","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 198-201","","","","Hard Copy Scan","Yes","Completed","",""
"833","1300","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 200-205","","","","Hard Copy Scan","Yes","Completed","",""
"834","1302","","","","Pentecostal synod","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 208-211","","","","Hard Copy Scan","Yes","Completed","",""
"835","1303","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 210-215","","","","Hard Copy Scan","Yes","Completed","",""
"836","1304","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 214-21","","","","Hard Copy Scan","Yes","Completed","",""
"837","1312","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 222-33","","","","Hard Copy Scan","Yes","Completed","",""
"838","1314","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Guillaume le Maire","Guillermus Major","1291","1317","","","Latin","","","","","","","Avril, Statuts, III, 234-53","","","","Hard Copy Scan","Yes","Completed","",""
"839","1276","9","13","","2-13 September","Bourges","Bourges","Bourges","France","47.0844","2.3964","","Provincial","Simon","","","","","Presided over by Apostolic Legate Simon, but with participation of AB of Bourges and his suffragans","Latin","","","","","","","Mansi 24, col 165-180","","","","GoogleBooksData Capture","","Reviewed ","",""
"844","1317","","","","dated 1318 in Gousset; corrected to 1317 in Leinweber, Provinzialsynoden","Senlis","","Reims","France","49.2081","2.5875","","Provincial","","","","","","","Latin","","","","","","","Gousset, APER II, 512-14","","https://books.google.com/books?id=L9U-AAAAcAAJ","","WebDownload","Yes","Completed","",""
"845","1273","","","Yes","Mansi dates to 1275; Palazzini to 1273; GCN to ""vers 1267""","Arles","Arles","Arles","France","43.6767","4.6278","","Provincial","Bertran de Saint-Martin","","1266","1273","","","Latin","","","","Yes","","","Mansi, 24, col 147-54","Gallia christiana novissima, Arles, 495-97 [no. 1257]","first four canons missing (part of fourth survives)GCN: https://books.google.com/books?id=B4JPAAAAYAAJ","","GoogleBooksWebDownload","","Reviewed ","",""
"846","1298","","","","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Limassol","Limassol","Nicosia","Cyprus","34.666667","33.033333","Raised to Archbishopric in 1197; then known as Nimocium/Nemosia","Provincial","Gérard de Langres","","","","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 186-207","","","","Data Capture","Yes","Completed","",""
"847","1283","","","Yes","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Provincial","Ranulph","","","","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 116-53","","","","Data Capture","Yes","Completed","",""
"848","1251","","","","issued 1251/52; part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Diocesan","Hugh of Fagiano","Ugo di Fagiano","1251","1261","","or Eudes de Chateauroux","Latin","","","","","","","Schabel, Synodicum Nicosiense, 154-57","","","","Data Capture","Yes","Completed","Regulation concerning denunciation of excommunicates",""
"849","1336","","","Yes","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Diocesan","Élie de Nabinal","","1332","1342","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 158-59","","","","Data Capture","Yes","Completed","",""
"850","1249","","","","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Legatine","Eudes de Chateauroux","","","","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 160-73","","","","Data Capture","Yes","Completed","",""
"851","1254","","","","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Acre","Acre","Syria","Israel","32.927778","35.081667","","Provincial","Eudes de Chateauroux","","","","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 174-85","Mansi, 26, coll 343-47","Mansi edition gives letter containing text of constitution against concubinage and simoniacal practices","","Data Capture","Yes","Completed","Promulgated at Provincial Council of Syria; sent to AB of Nicosia and subsequently observed within kingdom of Cyprus",""
"852","1313","","","","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Diocesan","Pierre de Pleine-Chassaigne","","","","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 208-225","","","","Data Capture","Yes","Completed","Published by Peter, Bp of Rodez, Papal legate, in Synod of Nicosia",""
"853","1320","","","","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Diocesan","Giovanni del Conti","","1312","1332","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 226-35","","","","Data Capture","Yes","Completed","",""
"854","1321","","","Yes","issued 1321-1325; part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Diocesan","Giovanni del Conti","","1312","1332","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 236-45","","","","Data Capture","Yes","Completed","",""
"857","1353","","","","part of Synodicum Nicosiense, compiled ca. 1340 with some later additions","Nicosia","Nicosia","Nicosia","Cyprus","35.166667","33.366667","Raised to Archbishopric in 1197","Diocesan","Philippe de Chambarlhac","","1344","1361","","","Latin","","","","","","","Schabel, Synodicum Nicosiense, 268-71","","","","Data Capture","Yes","Completed","",""
"862","1307","11","13","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Pere de Batet","Pedro de Betteto","1307","1310","","","Latin","","","","","","","Synodicon Hispanum, XII, 623-26","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"863","1308","11","12","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Pere de Batet","Pedro de Betteto","1307","1310","","","Latin","","","","","","","Synodicon Hispanum, XII, 626-27","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"864","1311","11","18","","11-18 November","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Francesc de Paulhac","Francisco de Paholach","1310","1316","","","Latin","","","","","","","Synodicon Hispanum, XII, 627-30","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"865","1314","11","11","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Francesc de Paulhac","Francisco de Paholach","1310","1316","","","Latin","","","","","","","Synodicon Hispanum, XII, 630-31","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"866","1318","6","19","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Berenguer de Prats","","1316","1340","","","Latin","","","","","","","Synodicon Hispanum, XII, 631-32","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"867","1323","4","13","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Berenguer de Prats","","1316","1340","","","Latin","","","","","","","Synodicon Hispanum, XII, 632-33","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"868","1324","4","30","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Berenguer de Prats","","1316","1340","","","Latin","","","","","","","Synodicon Hispanum, XII, 633-34","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"869","1328","4","19","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Berenguer de Prats","","1316","1340","","","Latin","","","","","","","Synodicon Hispanum, XII, 634-36","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"870","1330","4","26","","23-26 April","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Berenguer de Prats","","1316","1340","","","Latin","","","","","","","Synodicon Hispanum, XII, 637-41","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"871","1343","4","29","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Arnau de Lordat","","1341","1346","","","Latin","","","","","","","Synodicon Hispanum, XII, 641-45","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"872","1362","","","Yes","1362-69 (sequence)","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Jaume de Prades i de Foix","Jaime de Aragon","1362","1369","","","Latin","","","","","","","Synodicon Hispanum, XII, 653-63","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"873","1378","5","4","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Guillem de Torrelles","","1369","1379","","","Latin","","","","","","","Synodicon Hispanum, XII, 663-68","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"874","1388","4","15","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Hug de Llupià-Bages ","","1379","1397","","","Latin","","","","","","","Synodicon Hispanum, XII, 668-72","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"875","1433","2","1","","","Tortosa","Tortosa","Tarragona","Spain","40.812778","0.523333","","Diocesan","Ot de Montcada i de Luna","","1415","1473","","","Latin","","","","","","","Synodicon Hispanum, XII, 673-81","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"876","1255","10","19","","","Valencia","Valencia","Tarragona","Spain","39.470239","-0.376805","","Diocesan","Andrés de Albalat","","1248","1276","","","Latin","","","","","","","Synodicon Hispanum, XII, 694-696","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"877","1258","10","22","","","Valencia","Valencia","Tarragona","Spain","39.470239","-0.376805","","Diocesan","Andrés de Albalat","","1248","1276","","","Latin","","","","","","","Synodicon Hispanum, XII, 697-712","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"878","1262","10","24","","","Valencia","Valencia","Tarragona","Spain","39.470239","-0.376805","","Diocesan","Andrés de Albalat","","1248","1276","","","Latin","","","","","","","Synodicon Hispanum, XII, 712-15","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"879","1263","","","","","Valencia","Valencia","Tarragona","Spain","39.470239","-0.376805","","Diocesan","Andrés de Albalat","","1248","1276","","","Latin","","","","","","","Synodicon Hispanum, XII, 716-18","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"880","1268","10","24","","","Valencia","Valencia","Tarragona","Spain","39.470239","-0.376805","","Diocesan","Andrés de Albalat","","1248","1276","","","Latin","","","","","","","Synodicon Hispanum, XII, 718-20","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"881","1269","10","23","","","Valencia","Valencia","Tarragona","Spain","39.470239","-0.376805","","Diocesan","Andrés de Albalat","","1248","1276","","","Latin","","","","","","","Synodicon Hispanum, XII, 720-21","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"882","1273","10","24","","","Valencia","Valencia","Tarragona","Spain","39.470239","-0.376805","","Diocesan","Andrés de Albalat","","1248","1276","","","Latin","","","","","","","Synodicon Hispanum, XII, 722-24","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"887","1344","4","17","","","Murcia","Cartagena","[Holy See]","Spain","37.986111","-1.130278","[dependant on Holy See until 1492]","Diocesan","Pedro de Penaranda","","1327","1349","","","Old Spanish","","","","","","","Synodicon Hispanum, XI, 137-39","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"904","1218","","","Yes","1216x1219","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","","","","","","","Latin","","","","","Paris, BnF lat 11029, fol 25-38","Paris BnF lat 11030, fol 4-25; BnF lat 18340, fol 14-26v; others in Nantes","Pontal, Statuts Synodaux, I, 138-239","","","Facing page translation","GoogleBooksWebDownload","Yes","Reviewed ","""Synodal de l'Ouest"" - is then diffused across much of western France;complicated transmission and MS history",""
"905","1245","","","Yes","1240x1247","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Michel Villoiseau","","1240","1260","","","Latin","","","","","Paris, BnF lat 11030, fol 25v-29","","Avril, Naissance et evolution, 216-24","","","","Hard Copy Scan","Yes","Reviewed ","This is the 'C' textual tradition",""
"906","1326","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Foulque de Mathefelon","","1324","1355","","","Latin","","","","","Paris, BnF fr 22354, p73","","Arnauld, Statuts du diocese d'Angers (1680), 124-25","","https://books.google.com/books?id=OcQPXFeqPScC (this is the 2nd edition; the first was published the same year, in Angers)","","GoogleBooksData Capture","","Reviewed ","",""
"908","1327","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Foulque de Mathefelon","","1324","1355","","","Latin","","","","","Paris, BnF fr 22354, p74","","Arnauld, Statuts du diocese d'Angers (1680), 126-27","","https://books.google.com/books?id=OcQPXFeqPScC (this is the 2nd edition; the first was published the same year, in Angers)","","GoogleBooksData Capture","","Reviewed ","",""
"909","1328","","","","Saint Luke","Angers","Angers","Tours","France","47.473612","-0.554167","","Diocesan","Foulque de Mathefelon","","1324","1355","","","Latin","","","","","Paris, BnF fr 22354, p39-40","","Arnauld, Statuts du diocese d'Angers (1680), pp127-30","","https://books.google.com/books?id=OcQPXFeqPScC (this is the 2nd edition; the first was published the same year, in Angers)","","GoogleBooksData Capture","","Reviewed ","",""
"915","1370","10","23","","","Arles","Arles","Arles","France","43.6767","4.6278","","Diocesan","Guillaume de la Garde","","","","","","Latin","","","","","Arles, BM 11, no. 24, fol. 133 (Recueil Bonnemant)","","Albanes, Gallia christiana, III, no. 3303, coll. 1269-70 (partial edition)","","IRHT MF 48567","","Digital MSWebDownload","Yes","Reviewed ","",""
"948","1338","4","30","","","Avignon","Avignon","Aix-en-Provence","France","43.95","4.817","","Diocesan","Jean de Cojordan","","1336","1348","","","Latin","","","","","","","Martene, Thes, IV, col. 564","","","","GoogleBooksData Capture","","Reviewed ","",""
"949","1342","4","25","","","Avignon","Avignon","Aix-en-Provence","France","43.95","4.817","","Diocesan","Jean de Cojordan","","1336","1348","","","Latin","","","","","Bordeaux, Arch. communales, MS 2, fols. 49-50; ","Paris, Arsenal, 716, fol. 12; Avignon, BM 2601, fol. 7 ","Martene, Thes, IV, col. 565","","[IRHT]Bordeaux images: http://bvmm.irht.cnrs.fr/consult/consult.php?reproductionId=4043 (at images 48-49)","","GoogleBooksData CaptureDigital MS","","Reviewed ","",""
"970","1280","","","","","Aosta","Aosta","Tarentaise","Italy","45.733333","7.316667","","Diocesan","Simon de Duin","Simon de Duingt","1275","1283","","","Latin","","","","","","","Amiet, Le pontifical d’Emeric de Quart, pp196-208","","","","Hard Copy Scan","","Reviewed ","58 decisions; 44 statutes inspired by Eudes de Sully (in some places verbatim), the remainder apparently additions to an initial corpus","Avril, Premiers statuts parisiens"
"971","1310","","","Yes","1306x1317","Bayeux","Bayeux","Rouen","France","49.279445","-0.702778","","Diocesan","","","","","","","Latin","","","","","Paris, BnF lat 1611, fols. 14v-26r","","Bessin, Concilia, II, 237-43","","digitized http://gallica.bnf.fr/ark:/12148/btv1b9076490w https://books.google.com/books?id=0SGIk69vxS0C","Bessin edition missing a passage from the MS: fol. 23v-24, ""Ne religiosi approprient sibi decimas""; transcribed RWD [largely follows a later addition to Liber de Excommunicatione of Berenger Fredol; https://books.google.com/books?id=lvATAwAAQBAJ at p. 69] ","GoogleBooksDigital MS","","Reviewed ","issued by Bp Guillaume Bonnet, r. 1306-12 (acc. MS) or Guillaume de Trie, r. 1312-1317 (acc. Bessin)",""
"972","1370","","","Yes","Before 1370","Bayeux","Bayeux","Rouen","France","49.279445","-0.702778","","Diocesan","","","","","","","Latin","","","","","","","Bessin, II, 243","","https://books.google.com/books?id=0SGIk69vxS0C","","GoogleBooksData Capture","","Reviewed ","",""
"974","1281","8","21","","","Besançon","Besançon","Besançon","France","47.233611","6.030556","","Provincial","Eudes de Rougemont","","1269","1301","","","Latin","","","","","Besancon, Arch Dioc, MS D 1","Besancon, Arch Dioc, MS D 5 (19th-c copy)","Concile provincial de Besancon, ed. de Vregille, 35-38","","","","Library ScanHard Copy Scan","","Reviewed ","",""
"980","1368","","","","","Béziers","Béziers","Narbonne","France","43.347615","3.218991","","Diocesan","Hugues de la Jugie","","1349","1371","","","Latin","","","","","","","Martene, Thes IV, 625-39","","","Martene titles are not found in MSS; omit from transcriptions","GoogleBooksData Capture","","Reviewed ","includes confirmation of the 1342 statutes",""
"982","1369","10","17","","","Béziers","Béziers","Narbonne","France","43.347615","3.218991","","Diocesan","Hugues de la Jugie","","1349","1371","","","Latin","","","","","","","Martene, Thes IV, 660-61","","","","GoogleBooksData Capture","","Reviewed ","",""
